publicid,longitude,latitude,total_reports,mmi
2019p811381,177.050170898438,-37.9714965820312,1,3
2019p811381,176.863403320312,-37.9110717773438,1,3
2019p811381,176.885375976562,-37.9440307617188,5,3
2019p811381,176.973266601562,-37.9660034179688,6,3
2019p811381,176.962280273438,-37.9660034179688,2,3
2019p811381,177.083129882812,-38.0429077148438,1,3
2019p811381,177.006225585938,-37.9660034179688,1,3
2019p811381,177.006225585938,-37.9605102539062,17,3
2019p811381,176.973266601562,-37.9714965820312,2,3
2019p811381,177.006225585938,-37.9550170898438,2,3
2019p811381,177.028198242188,-37.9605102539062,4,3
2019p811381,176.863403320312,-37.9220581054688,1,3
2019p811381,176.984252929688,-37.9330444335938,1,3
2019p811381,176.852416992188,-37.9110717773438,1,4
2019p811381,170.491333007812,-45.9146118164062,1,6
2019p811381,176.830444335938,-37.9769897460938,2,3
2019p811381,176.874389648438,-37.9110717773438,2,4
2019p811381,176.995239257812,-37.9495239257812,2,4
2019p811381,176.984252929688,-37.9605102539062,2,3
2019p811381,176.962280273438,-37.9330444335938,2,4
2019p811381,176.753540039062,-37.8890991210938,1,3
2019p811334,175.885620117188,-40.3610229492188,1,3
2019p811334,174.984741210938,-40.8883666992188,1,3
2019p811304,176.896362304688,-39.5425415039062,1,4
2019p811304,106.913452148438,47.8811645507812,4,3
2019p811304,100.156860351562,49.6279907226562,1,3
2019p811304,174.765014648438,-41.2893676757812,1,3
2019p811291,174.765014648438,-41.2893676757812,1,3
2019p811291,106.913452148438,47.8811645507812,3,3
2019p811235,176.841430664062,-39.6414184570312,1,3
2019p811235,174.808959960938,-36.9003295898438,1,3
2019p811235,174.907836914062,-41.1080932617188,1,4
2019p811007,176.841430664062,-39.5315551757812,1,5
2019p811007,175.643920898438,-40.3829956054688,1,3
2019p811003,176.841430664062,-39.5315551757812,1,5
2019p811003,175.643920898438,-40.3829956054688,1,3
2019p811002,176.841430664062,-39.5315551757812,1,5
2019p811002,175.643920898438,-40.3829956054688,1,3
2019p810816,174.808959960938,-41.2454223632812,1,4
2019p810816,176.072387695312,-38.7350463867188,1,4
2019p810816,176.083374023438,-38.6965942382812,1,3
2019p810816,176.083374023438,-38.7185668945312,1,3
2019p810816,175.259399414062,-38.8723754882812,1,3
2019p810596,176.852416992188,-39.6359252929688,1,4
2019p810596,175.841674804688,-40.4489135742188,1,4
2019p810596,175.061645507812,-40.8883666992188,1,3
2019p809993,176.885375976562,-39.5095825195312,3,4
2019p809993,175.127563476562,-40.7345581054688,1,3
2019p809993,176.808471679688,-39.5480346679688,1,4
2019p809993,177.610473632812,-38.6801147460938,1,4
2019p809993,175.610961914062,-40.3610229492188,6,5
2019p809993,175.665893554688,-40.3775024414062,2,3
2019p809993,175.786743164062,-40.0259399414062,1,3
2019p809993,175.006713867188,-41.1520385742188,2,4
2019p809993,175.599975585938,-40.3775024414062,1,3
2019p809993,174.819946289062,-41.1685180664062,1,3
2019p809993,175.281372070312,-40.4653930664062,1,3
2019p809993,176.863403320312,-39.6469116210938,1,4
2019p809993,176.863403320312,-39.4381713867188,1,4
2019p809993,175.830688476562,-40.5972290039062,1,4
2019p809993,175.720825195312,-40.8334350585938,1,4
2019p809993,176.775512695312,-39.6633911132812,1,4
2019p809993,175.402221679688,-40.0039672851562,1,4
2019p809993,176.742553710938,-39.3612670898438,1,4
2019p809993,175.435180664062,-40.4928588867188,1,4
2019p809993,175.303344726562,-40.0863647460938,1,3
2019p809993,176.874389648438,-39.6688842773438,2,4
2019p809993,174.885864257812,-37.1969604492188,1,4
2019p809993,175.775756835938,-40.9103393554688,1,3
2019p809993,175.094604492188,-40.8224487304688,1,3
2019p809993,176.819458007812,-39.6304321289062,1,3
2019p809993,176.896362304688,-39.5150756835938,4,4
2019p809993,174.918823242188,-41.2564086914062,1,3
2019p809993,174.830932617188,-41.3223266601562,3,3
2019p809993,175.237426757812,-40.4598999023438,1,3
2019p809993,176.654663085938,-40.3005981445312,1,3
2019p809993,176.797485351562,-39.6304321289062,1,3
2019p809993,176.874389648438,-39.4216918945312,2,4
2019p809993,174.830932617188,-41.1026000976562,1,4
2019p809993,176.654663085938,-39.5480346679688,1,3
2019p809993,176.808471679688,-39.6908569335938,1,3
2019p809993,176.577758789062,-39.9380493164062,1,3
2019p809993,175.270385742188,-40.5258178710938,1,4
2019p809993,176.226196289062,-40.1028442382812,1,4
2019p809993,175.116577148438,-40.7455444335938,1,4
2019p809993,178.038940429688,-38.6856079101562,1,3
2019p809993,176.808471679688,-39.5645141601562,3,4
2019p809993,175.237426757812,-40.3720092773438,3,3
2019p809993,175.226440429688,-40.4653930664062,1,4
2019p809993,176.819458007812,-39.4491577148438,1,4
2019p809993,176.215209960938,-40.0698852539062,1,3
2019p809993,176.775512695312,-39.6194458007812,1,3
2019p809993,175.149536132812,-39.9160766601562,1,4
2019p809993,176.676635742188,-39.5645141601562,1,4
2019p809993,176.841430664062,-39.6359252929688,1,4
2019p809993,174.721069335938,-41.2893676757812,1,5
2019p809993,176.918334960938,-39.5150756835938,1,3
2019p809993,176.896362304688,-39.4931030273438,3,4
2019p809993,176.753540039062,-39.6853637695312,1,3
2019p809993,176.566772460938,-39.5645141601562,1,3
2019p809993,176.896362304688,-39.5205688476562,3,5
2019p809993,175.775756835938,-39.6469116210938,1,3
2019p809993,175.094604492188,-39.9655151367188,1,3
2019p809993,176.885375976562,-39.6743774414062,3,3
2019p809993,176.984252929688,-39.8117065429688,1,3
2019p809993,176.918334960938,-39.4931030273438,2,3
2019p809993,176.896362304688,-39.6469116210938,1,3
2019p809993,175.039672851562,-40.8718872070312,1,3
2019p809993,174.083862304688,-41.2673950195312,1,3
2019p809993,176.709594726562,-39.6798706054688,1,4
2019p809993,175.896606445312,-40.5258178710938,1,3
2019p809993,174.786987304688,-41.1849975585938,1,3
2019p809993,176.940307617188,-39.6139526367188,1,3
2019p809993,175.072631835938,-39.9105834960938,1,4
2019p809993,176.852416992188,-39.6359252929688,3,4
2019p809993,176.819458007812,-39.6029663085938,2,4
2019p809993,174.885864257812,-41.2069702148438,1,4
2019p809993,176.863403320312,-39.4985961914062,4,4
2019p809993,177.434692382812,-39.0371704101562,1,5
2019p809993,176.830444335938,-39.6524047851562,2,4
2019p809993,175.028686523438,-39.9380493164062,1,3
2019p809993,174.918823242188,-41.1904907226562,1,3
2019p809993,175.281372070312,-40.4708862304688,1,4
2019p809993,174.830932617188,-41.1080932617188,1,4
2019p809993,175.643920898438,-40.3500366210938,1,4
2019p809993,176.215209960938,-40.1632690429688,1,4
2019p809993,176.918334960938,-39.3338012695312,1,4
2019p809993,175.621948242188,-40.3280639648438,1,3
2019p809993,176.852416992188,-39.6524047851562,7,4
2019p809993,174.786987304688,-41.2399291992188,1,4
2019p809993,175.160522460938,-39.6633911132812,2,4
2019p809993,176.896362304688,-39.5095825195312,4,4
2019p809993,174.776000976562,-41.2893676757812,2,4
2019p809993,175.468139648438,-41.2179565429688,1,4
2019p809993,175.621948242188,-40.3665161132812,3,4
2019p809993,175.017700195312,-40.8938598632812,1,4
2019p809993,174.918823242188,-41.0971069335938,2,4
2019p809993,174.786987304688,-41.3333129882812,1,3
2019p809993,174.841918945312,-41.1026000976562,2,3
2019p809993,175.578002929688,-40.2072143554688,1,3
2019p809993,176.094360351562,-40.2127075195312,1,3
2019p809993,176.380004882812,-40.1303100585938,1,4
2019p809993,174.995727539062,-41.1740112304688,2,4
2019p809993,175.237426757812,-40.7125854492188,2,3
2019p809993,175.490112304688,-39.8941040039062,1,3
2019p809993,175.632934570312,-40.3665161132812,3,4
2019p809993,175.654907226562,-40.9487915039062,2,3
2019p809993,174.951782226562,-41.2399291992188,2,4
2019p809993,176.863403320312,-39.4107055664062,2,4
2019p809993,176.369018554688,-40.0259399414062,1,3
2019p809993,176.863403320312,-39.6688842773438,1,4
2019p809993,174.797973632812,-41.3278198242188,1,4
2019p809993,178.027954101562,-38.6526489257812,1,3
2019p809993,176.885375976562,-39.6688842773438,1,3
2019p809993,176.841430664062,-39.6578979492188,3,4
2019p809993,175.028686523438,-41.1685180664062,2,4
2019p809993,176.654663085938,-39.5645141601562,1,4
2019p809993,174.885864257812,-41.0366821289062,2,5
2019p809993,176.918334960938,-39.4821166992188,3,4
2019p809993,176.984252929688,-39.6304321289062,1,3
2019p809993,175.138549804688,-40.7400512695312,1,4
2019p809993,176.797485351562,-39.6798706054688,1,4
2019p809993,174.819946289062,-41.1849975585938,1,3
2019p809993,174.830932617188,-41.1630249023438,1,3
2019p809993,175.072631835938,-39.9380493164062,1,3
2019p809993,175.545043945312,-40.9103393554688,1,3
2019p809993,175.676879882812,-39.4656372070312,2,4
2019p809993,174.776000976562,-41.2509155273438,1,3
2019p809993,174.116821289062,-41.1795043945312,1,3
2019p809993,175.808715820312,-39.6743774414062,1,4
2019p809993,176.852416992188,-39.6304321289062,5,4
2019p809993,175.017700195312,-41.1520385742188,2,3
2019p809993,177.412719726562,-39.0371704101562,1,4
2019p809993,176.336059570312,-40.4269409179688,1,3
2019p809993,176.885375976562,-39.2129516601562,3,3
2019p809993,176.896362304688,-39.6524047851562,1,4
2019p809993,175.006713867188,-40.8883666992188,1,3
2019p809993,177.841186523438,-38.7075805664062,1,4
2019p809993,175.039672851562,-41.1245727539062,1,3
2019p809993,176.896362304688,-39.4985961914062,1,4
2019p809993,174.830932617188,-41.3058471679688,1,4
2019p809993,176.863403320312,-39.5205688476562,1,4
2019p809993,176.665649414062,-40.1687622070312,1,4
2019p809993,176.852416992188,-39.5315551757812,2,4
2019p809993,175.006713867188,-40.9048461914062,1,3
2019p809993,173.336791992188,-41.2783813476562,1,3
2019p809993,176.105346679688,-40.2017211914062,2,5
2019p809993,176.676635742188,-39.1635131835938,1,4
2019p809993,176.863403320312,-39.6304321289062,3,5
2019p809993,173.237915039062,-41.2838745117188,1,3
2019p809993,176.896362304688,-39.5315551757812,1,5
2019p809993,174.929809570312,-41.2454223632812,2,4
2019p809993,176.742553710938,-39.3392944335938,1,3
2019p809993,176.819458007812,-39.6414184570312,3,4
2019p809993,176.852416992188,-39.5425415039062,6,5
2019p809993,177.731323242188,-38.5702514648438,1,4
2019p809993,175.028686523438,-40.8663940429688,1,4
2019p809993,174.984741210938,-41.1849975585938,1,4
2019p809993,176.841430664062,-39.5315551757812,6,4
2019p809993,174.743041992188,-41.2783813476562,1,3
2019p809993,175.599975585938,-40.3280639648438,2,4
2019p809993,174.808959960938,-41.1740112304688,1,4
2019p809993,176.248168945312,-40.0698852539062,2,5
2019p809993,176.841430664062,-39.6524047851562,6,4
2019p809993,175.193481445312,-40.5587768554688,1,3
2019p809993,175.556030273438,-40.1907348632812,1,3
2019p809993,174.776000976562,-41.3278198242188,1,4
2019p809993,174.765014648438,-41.3058471679688,1,3
2019p809993,176.852416992188,-39.5095825195312,1,3
2019p809993,174.808959960938,-41.2124633789062,1,4
2019p809993,175.226440429688,-40.4598999023438,2,4
2019p809993,175.468139648438,-40.3115844726562,1,4
2019p809993,176.819458007812,-39.6963500976562,2,5
2019p809993,174.984741210938,-40.9323120117188,4,4
2019p809993,176.588745117188,-39.1030883789062,1,3
2019p809993,176.896362304688,-39.5535278320312,1,4
2019p809993,176.786499023438,-39.4491577148438,1,3
2019p809993,174.841918945312,-41.1465454101562,1,4
2019p809993,175.292358398438,-40.4763793945312,2,3
2019p809993,175.061645507812,-39.9215698242188,1,3
2019p809993,176.907348632812,-39.5150756835938,1,4
2019p809993,175.599975585938,-40.3720092773438,3,5
2019p809993,174.940795898438,-41.1849975585938,1,3
2019p809993,176.621704101562,-39.3612670898438,1,4
2019p809993,175.380249023438,-40.0753784179688,1,3
2019p809993,175.687866210938,-39.4656372070312,1,5
2019p809993,175.072631835938,-39.8941040039062,1,3
2019p809993,174.874877929688,-41.0861206054688,1,3
2019p809993,174.984741210938,-40.9103393554688,2,3
2019p809993,175.017700195312,-40.8828735351562,5,4
2019p809993,175.578002929688,-40.8718872070312,1,4
2019p809993,174.017944335938,-41.2838745117188,1,3
2019p809993,174.940795898438,-41.2564086914062,1,3
2019p809993,176.885375976562,-39.6798706054688,4,4
2019p809993,175.105590820312,-41.1080932617188,1,4
2019p809993,176.863403320312,-39.6908569335938,1,4
2019p809993,175.017700195312,-41.1465454101562,2,4
2019p809993,176.918334960938,-39.5315551757812,1,3
2019p809993,176.918334960938,-39.4985961914062,3,5
2019p809993,175.852661132812,-40.4544067382812,1,4
2019p809993,175.643920898438,-40.3884887695312,2,4
2019p809993,175.841674804688,-39.7128295898438,1,3
2019p809993,174.929809570312,-41.2069702148438,1,4
2019p809993,175.621948242188,-40.9378051757812,1,3
2019p809993,176.852416992188,-39.5260620117188,1,3
2019p809993,175.676879882812,-39.4711303710938,1,4
2019p809993,175.545043945312,-40.3829956054688,1,3
2019p809993,175.567016601562,-39.9380493164062,1,4
2019p809993,175.654907226562,-40.3720092773438,1,3
2019p809993,175.567016601562,-40.3555297851562,1,3
2019p809993,176.358032226562,-40.0149536132812,1,3
2019p809993,175.896606445312,-39.5370483398438,1,4
2019p809993,177.731323242188,-38.4603881835938,1,3
2019p809993,174.819946289062,-41.3223266601562,3,4
2019p809993,175.369262695312,-40.0808715820312,1,3
2019p809993,176.863403320312,-39.5040893554688,1,4
2019p809993,175.523071289062,-41.0202026367188,1,4
2019p809993,175.006713867188,-40.8993530273438,1,4
2019p809993,175.567016601562,-39.9435424804688,1,4
2019p809993,175.643920898438,-40.3280639648438,1,3
2019p809993,175.083618164062,-41.1245727539062,1,4
2019p809993,176.918334960938,-39.5040893554688,1,3
2019p809993,177.390747070312,-37.9879760742188,1,3
2019p809993,174.951782226562,-41.2069702148438,4,4
2019p809993,175.512084960938,-39.9929809570312,1,3
2019p809993,175.621948242188,-40.3390502929688,1,4
2019p809993,174.874877929688,-41.1190795898438,1,4
2019p809993,176.566772460938,-39.6194458007812,1,5
2019p809993,176.874389648438,-39.4985961914062,1,3
2019p809993,174.797973632812,-41.3168334960938,2,3
2019p809993,176.885375976562,-39.5425415039062,1,3
2019p809993,174.797973632812,-41.2014770507812,1,4
2019p809993,176.907348632812,-39.4985961914062,6,5
2019p809993,176.797485351562,-39.5315551757812,1,3
2019p809993,176.588745117188,-39.9380493164062,3,5
2019p809993,174.984741210938,-41.1740112304688,1,3
2019p809993,174.754028320312,-41.2838745117188,1,3
2019p809993,174.797973632812,-41.2289428710938,1,3
2019p809993,176.764526367188,-39.6414184570312,1,3
2019p809993,175.391235351562,-40.1687622070312,1,4
2019p809993,176.830444335938,-39.6249389648438,2,4
2019p809993,175.698852539062,-40.6466674804688,1,3
2019p809993,176.610717773438,-39.9270629882812,1,4
2019p809993,174.896850585938,-41.1135864257812,4,5
2019p809993,174.874877929688,-41.2234497070312,1,4
2019p809993,174.984741210938,-40.8938598632812,3,5
2019p809993,174.797973632812,-41.2509155273438,1,3
2019p809993,176.786499023438,-39.6304321289062,1,3
2019p809993,174.863891601562,-41.1135864257812,4,3
2019p809993,175.841674804688,-40.1742553710938,1,3
2019p809993,173.952026367188,-41.5255737304688,1,3
2019p809993,175.006713867188,-40.9103393554688,3,4
2019p809993,175.841674804688,-40.4598999023438,1,3
2019p809993,174.995727539062,-40.8993530273438,3,4
2019p809993,175.468139648438,-40.1522827148438,1,3
2019p809993,175.006713867188,-40.9158325195312,2,4
2019p809993,176.863403320312,-39.5480346679688,1,4
2019p809993,174.863891601562,-41.1245727539062,1,5
2019p809993,175.599975585938,-40.1632690429688,1,3
2019p809993,174.907836914062,-41.2564086914062,1,3
2019p809993,175.654907226562,-40.4214477539062,1,3
2019p809993,176.709594726562,-39.4326782226562,1,4
2019p809993,175.578002929688,-40.2236938476562,2,3
2019p809993,174.776000976562,-41.2564086914062,1,4
2019p809993,175.369262695312,-40.0698852539062,1,4
2019p809993,176.852416992188,-39.6194458007812,1,4
2019p809993,175.632934570312,-40.3610229492188,4,5
2019p809993,174.863891601562,-41.0751342773438,2,4
2019p809993,176.237182617188,-39.9435424804688,1,4
2019p809993,174.907836914062,-41.1135864257812,2,4
2019p809993,174.776000976562,-41.2783813476562,2,4
2019p809993,175.061645507812,-39.9105834960938,4,5
2019p809993,176.984252929688,-39.6469116210938,1,3
2019p809993,176.808471679688,-39.5315551757812,1,4
2019p809993,175.643920898438,-40.3775024414062,1,4
2019p809993,176.940307617188,-39.5919799804688,1,4
2019p809993,175.292358398438,-40.6192016601562,4,3
2019p809993,174.929809570312,-41.1849975585938,1,3
2019p809993,175.061645507812,-41.1904907226562,1,3
2019p809993,175.215454101562,-40.4598999023438,2,3
2019p809993,176.907348632812,-39.5040893554688,7,4
2019p809993,175.599975585938,-40.3665161132812,3,4
2019p809993,175.588989257812,-40.3665161132812,6,4
2019p809993,175.632934570312,-40.0424194335938,1,4
2019p809993,176.621704101562,-39.8995971679688,2,3
2019p809993,175.303344726562,-40.0588989257812,1,5
2019p809993,176.841430664062,-39.5370483398438,2,3
2019p809993,176.863403320312,-39.5095825195312,3,4
2019p809993,175.050659179688,-39.9105834960938,1,4
2019p809993,175.281372070312,-40.6137084960938,1,3
2019p809993,176.830444335938,-39.6359252929688,6,4
2019p809993,175.105590820312,-40.8169555664062,1,3
2019p809993,174.995727539062,-40.8828735351562,2,4
2019p809993,176.588745117188,-39.9325561523438,1,3
2019p809993,175.094604492188,-40.8114624023438,1,3
2019p809993,176.852416992188,-39.5205688476562,3,4
2019p809993,175.061645507812,-41.1190795898438,1,3
2019p809993,175.303344726562,-40.6192016601562,1,4
2019p809993,175.698852539062,-40.2731323242188,1,4
2019p809993,174.830932617188,-41.1685180664062,1,3
2019p809993,175.303344726562,-40.6301879882812,1,3
2019p809993,177.412719726562,-39.0426635742188,1,3
2019p809993,173.248901367188,-41.2783813476562,1,3
2019p809993,175.567016601562,-40.3775024414062,1,4
2019p809993,176.841430664062,-39.5425415039062,8,5
2019p809993,174.940795898438,-41.1740112304688,1,4
2019p809993,177.412719726562,-39.0316772460938,1,3
